index,CO_ITEM,SG_AREA,TP_LINGUA,IN_ITEM_ABAN,model,is_human,model_probs,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,answer,correct_prob
765,95823,CH,portuguese,0.0,SES-6,True,[0.09576265 0.12221215 0.47709955 0.19321784 0.10477896],1.30094,0.82448,0.0937,E,0.10477896
766,95823,CH,portuguese,0.0,SES-7,True,[0.08455035 0.10707798 0.55577225 0.16596877 0.08014883],1.30094,0.82448,0.0937,E,0.08014883
767,95823,CH,portuguese,0.0,SES-8,True,[0.07955529 0.09370327 0.610488   0.14586777 0.064817  ],1.30094,0.82448,0.0937,E,0.064817
768,96189,CN,portuguese,0.0,SES-1,True,[0.20897413 0.15844943 0.16659128 0.20182739 0.26067487],2.54149,1.20769,0.21012,A,0.20897413
769,96189,CN,portuguese,0.0,SES-2,True,[0.18257287 0.15171775 0.16454533 0.22408828 0.27428434],2.54149,1.20769,0.21012,A,0.18257287
770,96189,CN,portuguese,0.0,SES-3,True,[0.15525461 0.14428675 0.16384519 0.25151047 0.28246048],2.54149,1.20769,0.21012,A,0.15525461
771,96189,CN,portuguese,0.0,SES-4,True,[0.13383484 0.13605169 0.16326542 0.27895494 0.28498828],2.54149,1.20769,0.21012,A,0.13383484
772,96189,CN,portuguese,0.0,SES-5,True,[0.11539676 0.12884877 0.16283411 0.30796911 0.28195909],2.54149,1.20769,0.21012,A,0.11539676
773,96189,CN,portuguese,0.0,SES-6,True,[0.10006453 0.12255419 0.16083033 0.34283508 0.27057762],2.54149,1.20769,0.21012,A,0.10006453
774,96189,CN,portuguese,0.0,SES-7,True,[0.08403792 0.11180072 0.15749079 0.40098126 0.24204879],2.54149,1.20769,0.21012,A,0.08403792
775,96189,CN,portuguese,0.0,SES-8,True,[0.07111373 0.09897678 0.15051161 0.46550571 0.20999606],2.54149,1.20769,0.21012,A,0.07111373
776,96244,CN,portuguese,0.0,SES-1,True,[0.20508413 0.24511489 0.1940474  0.16387733 0.18834811],5.67249,1.52791,0.14273,C,0.1940474
777,96244,CN,portuguese,0.0,SES-2,True,[0.20348757 0.2581101  0.18636754 0.16874205 0.1805664 ],5.67249,1.52791,0.14273,C,0.18636754
778,96244,CN,portuguese,0.0,SES-3,True,[0.19855357 0.27629894 0.18351036 0.16755505 0.1716304 ],5.67249,1.52791,0.14273,C,0.18351036
779,96244,CN,portuguese,0.0,SES-4,True,[0.19184381 0.30032502 0.17846344 0.16330223 0.16366179],5.67249,1.52791,0.14273,C,0.17846344
780,96244,CN,portuguese,0.0,SES-5,True,[0.1784689  0.32478271 0.17210669 0.16131689 0.16078106],5.67249,1.52791,0.14273,C,0.17210669
781,96244,CN,portuguese,0.0,SES-6,True,[0.16082328 0.34801144 0.1666414  0.15460671 0.16745946],5.67249,1.52791,0.14273,C,0.1666414
782,96244,CN,portuguese,0.0,SES-7,True,[0.13506641 0.36402155 0.15553669 0.14178913 0.20094378],5.67249,1.52791,0.14273,C,0.15553669
783,96244,CN,portuguese,0.0,SES-8,True,[0.11257379 0.36591893 0.14057458 0.12630854 0.25198741],5.67249,1.52791,0.14273,C,0.14057458
784,96291,CH,portuguese,0.0,SES-1,True,[0.23199747 0.17278813 0.13144563 0.2967704  0.15885652],2.9037,1.66082,0.10307,A,0.23199747
785,96291,CH,portuguese,0.0,SES-2,True,[0.21899171 0.18346123 0.13004488 0.30624225 0.15444026],2.9037,1.66082,0.10307,A,0.21899171
786,96291,CH,portuguese,0.0,SES-3,True,[0.20873548 0.19847595 0.13356147 0.30936748 0.14336494],2.9037,1.66082,0.10307,A,0.20873548
787,96291,CH,portuguese,0.0,SES-4,True,[0.20291673 0.21151799 0.14028154 0.30783626 0.13136601],2.9037,1.66082,0.10307,A,0.20291673
788,96291,CH,portuguese,0.0,SES-5,True,[0.19931245 0.22649001 0.15201047 0.29640659 0.11999921],2.9037,1.66082,0.10307,A,0.19931245
789,96291,CH,portuguese,0.0,SES-6,True,[0.19048156 0.24174797 0.17892996 0.27443168 0.10911258],2.9037,1.66082,0.10307,A,0.19048156
790,96291,CH,portuguese,0.0,SES-7,True,[0.18311593 0.25253441 0.22846184 0.23363964 0.09721187],2.9037,1.66082,0.10307,A,0.18311593
791,96291,CH,portuguese,0.0,SES-8,True,[0.17593467 0.2551161  0.27436049 0.19952774 0.09061393],2.9037,1.66082,0.10307,A,0.17593467
792,96315,MT,portuguese,0.0,SES-1,True,[0.34426452 0.1382305  0.19323322 0.16944093 0.1513027 ],1.69166,0.87454,0.20606,D,0.16944093
793,96315,MT,portuguese,0.0,SES-2,True,[0.38028228 0.12887316 0.18000352 0.16661689 0.14111872],1.69166,0.87454,0.20606,D,0.16661689
794,96315,MT,portuguese,0.0,SES-3,True,[0.41804668 0.12079528 0.16494489 0.16242529 0.13091249],1.69166,0.87454,0.20606,D,0.16242529
795,96315,MT,portuguese,0.0,SES-4,True,[0.45586686 0.11305931 0.1496812  0.15487933 0.12369056],1.69166,0.87454,0.20606,D,0.15487933
796,96315,MT,portuguese,0.0,SES-5,True,[0.49873094 0.1041501  0.13320304 0.14654506 0.11455073],1.69166,0.87454,0.20606,D,0.14654506
797,96315,MT,portuguese,0.0,SES-6,True,[0.55588035 0.09252919 0.11589333 0.13263187 0.10044888],1.69166,0.87454,0.20606,D,0.13263187
798,96315,MT,portuguese,0.0,SES-7,True,[0.63591344 0.07787733 0.09182374 0.10817932 0.08366698],1.69166,0.87454,0.20606,D,0.10817932
799,96315,MT,portuguese,0.0,SES-8,True,[0.70995671 0.0629083  0.07111373 0.08536009 0.06831956],1.69166,0.87454,0.20606,D,0.08536009
800,96502,LC,portuguese,0.0,SES-1,True,[0.1202732  0.09308847 0.50058802 0.17382848 0.10796997],1.14926,-0.51604,0.00912,C,0.50058802
801,96502,LC,portuguese,0.0,SES-2,True,[0.09015684 0.08031598 0.55935533 0.16507375 0.10093201],1.14926,-0.51604,0.00912,C,0.55935533
802,96502,LC,portuguese,0.0,SES-3,True,[0.06797099 0.06857259 0.61161604 0.15362447 0.09455132],1.14926,-0.51604,0.00912,C,0.61161604
803,96502,LC,portuguese,0.0,SES-4,True,[0.05267777 0.0580118  0.65404412 0.1424361  0.08925437],1.14926,-0.51604,0.00912,C,0.65404412
804,96502,LC,portuguese,0.0,SES-5,True,[0.03936333 0.04925633 0.69054186 0.12953688 0.08801333],1.14926,-0.51604,0.00912,C,0.69054186
805,96502,LC,portuguese,0.0,SES-6,True,[0.02974644 0.04122046 0.72286026 0.11619305 0.08677807],1.14926,-0.51604,0.00912,C,0.72286026
806,96502,LC,portuguese,0.0,SES-7,True,[0.02211081 0.03270351 0.75598946 0.09907801 0.08728839],1.14926,-0.51604,0.00912,C,0.75598946
807,96502,LC,portuguese,0.0,SES-8,True,[0.01847698 0.02697757 0.77255018 0.08626525 0.09307359],1.14926,-0.51604,0.00912,C,0.77255018
808,96516,CH,portuguese,0.0,SES-1,True,[0.18884567 0.15455944 0.18812195 0.35009951 0.1114981 ],1.96743,2.20588,0.08863,C,0.18812195
809,96516,CH,portuguese,0.0,SES-2,True,[0.18830507 0.15700577 0.180329   0.3595016  0.10848305],1.96743,2.20588,0.08863,C,0.180329
810,96516,CH,portuguese,0.0,SES-3,True,[0.18893769 0.16835071 0.16858036 0.3572593  0.11102091],1.96743,2.20588,0.08863,C,0.16858036
811,96516,CH,portuguese,0.0,SES-4,True,[0.18663718 0.18265082 0.15516246 0.35003001 0.11973251],1.96743,2.20588,0.08863,C,0.15516246
812,96516,CH,portuguese,0.0,SES-5,True,[0.18458011 0.2011681  0.14272379 0.33870003 0.12752895],1.96743,2.20588,0.08863,C,0.14272379
813,96516,CH,portuguese,0.0,SES-6,True,[0.18198712 0.22694175 0.12877428 0.31636442 0.14120742],1.96743,2.20588,0.08863,C,0.12877428
814,96516,CH,portuguese,0.0,SES-7,True,[0.17199552 0.26979629 0.10846995 0.27983832 0.16539899],1.96743,2.20588,0.08863,C,0.10846995
815,96516,CH,portuguese,0.0,SES-8,True,[0.16088154 0.30942542 0.09262102 0.24309327 0.19018103],1.96743,2.20588,0.08863,C,0.09262102
816,97262,CH,portuguese,0.0,SES-1,True,[0.63737109 0.10421567 0.10570834 0.06870816 0.07675954],1.46058,-0.44013,0.20483,A,0.63737109
817,97262,CH,portuguese,0.0,SES-2,True,[0.67293495 0.10236793 0.09686548 0.05307939 0.06845334],1.46058,-0.44013,0.20483,A,0.67293495
818,97262,CH,portuguese,0.0,SES-3,True,[0.70985135 0.0973976  0.08628742 0.04295612 0.05799933],1.46058,-0.44013,0.20483,A,0.70985135
819,97262,CH,portuguese,0.0,SES-4,True,[0.74428942 0.09103804 0.07714805 0.03364345 0.04884713],1.46058,-0.44013,0.20483,A,0.74428942
820,97262,CH,portuguese,0.0,SES-5,True,[0.77572661 0.08466584 0.06716978 0.02663046 0.04123589],1.46058,-0.44013,0.20483,A,0.77572661
821,97262,CH,portuguese,0.0,SES-6,True,[0.80835129 0.07624904 0.05678128 0.02054676 0.03455608],1.46058,-0.44013,0.20483,A,0.80835129
822,97262,CH,portuguese,0.0,SES-7,True,[0.84494897 0.06355616 0.04551034 0.01413379 0.02892914],1.46058,-0.44013,0.20483,A,0.84494897
823,97262,CH,portuguese,0.0,SES-8,True,[0.87243211 0.05127902 0.03811492 0.01141283 0.02455726],1.46058,-0.44013,0.20483,A,0.87243211
824,97590,MT,portuguese,0.0,SES-1,True,[0.07865931 0.2228605  0.29202099 0.24330559 0.1598064 ],2.33252,2.40899,0.14217,C,0.29202099
825,97590,MT,portuguese,0.0,SES-2,True,[0.07119499 0.22374366 0.29692598 0.24916908 0.15624378],2.33252,2.40899,0.14217,C,0.29692598
826,97590,MT,portuguese,0.0,SES-3,True,[0.06786426 0.22734947 0.28906836 0.25472546 0.15827878],2.33252,2.40899,0.14217,C,0.28906836
827,97590,MT,portuguese,0.0,SES-4,True,[0.06668101 0.22875732 0.27759595 0.2601556  0.16418274],2.33252,2.40899,0.14217,C,0.27759595
828,97590,MT,portuguese,0.0,SES-5,True,[0.064987   0.23090069 0.26222666 0.26491424 0.17422179],2.33252,2.40899,0.14217,C,0.26222666
829,97590,MT,portuguese,0.0,SES-6,True,[0.06212337 0.2331689  0.23813369 0.26785544 0.19589065],2.33252,2.40899,0.14217,C,0.23813369
830,97590,MT,portuguese,0.0,SES-7,True,[0.05752559 0.23158229 0.19653462 0.25984987 0.25193403],2.33252,2.40899,0.14217,C,0.19653462
831,97590,MT,portuguese,0.0,SES-8,True,[0.05049193 0.22375049 0.15674931 0.2428965  0.32292405],2.33252,2.40899,0.14217,C,0.15674931
832,97727,CN,portuguese,0.0,SES-1,True,[0.21259273 0.13076714 0.15858513 0.20318437 0.29143297],2.35097,1.00991,0.30639,D,0.20318437
833,97727,CN,portuguese,0.0,SES-2,True,[0.20733585 0.13210112 0.14508953 0.20558593 0.3071957 ],2.35097,1.00991,0.30639,D,0.20558593
834,97727,CN,portuguese,0.0,SES-3,True,[0.19730509 0.126711   0.13081869 0.20843144 0.33409126],2.35097,1.00991,0.30639,D,0.20843144
835,97727,CN,portuguese,0.0,SES-4,True,[0.18413438 0.11943806 0.11790353 0.21025243 0.36582825],2.35097,1.00991,0.30639,D,0.21025243
836,97727,CN,portuguese,0.0,SES-5,True,[0.16935707 0.10764142 0.10504972 0.21247398 0.40330914],2.35097,1.00991,0.30639,D,0.21247398
837,97727,CN,portuguese,0.0,SES-6,True,[0.14768139 0.09248687 0.09163355 0.21429705 0.45185598],2.35097,1.00991,0.30639,D,0.21429705
838,97727,CN,portuguese,0.0,SES-7,True,[0.11381601 0.07170145 0.0720915  0.20970857 0.53069778],2.35097,1.00991,0.30639,D,0.20970857
839,97727,CN,portuguese,0.0,SES-8,True,[0.08565525 0.05411255 0.05812672 0.20031484 0.60009839],2.35097,1.00991,0.30639,D,0.20031484
840,97761,CN,portuguese,0.0,SES-1,True,[0.14533201 0.09833544 0.43052289 0.10548218 0.2175683 ],0.8924,1.01697,0.29789,A,0.14533201
841,97761,CN,portuguese,0.0,SES-2,True,[0.12315245 0.08885877 0.45483542 0.10312227 0.22763023],0.8924,1.01697,0.29789,A,0.12315245
842,97761,CN,portuguese,0.0,SES-3,True,[0.10660595 0.08247729 0.47500129 0.10394403 0.22974293],0.8924,1.01697,0.29789,A,0.10660595
843,97761,CN,portuguese,0.0,SES-4,True,[0.09674013 0.07591081 0.49277471 0.10332556 0.22924995],0.8924,1.01697,0.29789,A,0.09674013
844,97761,CN,portuguese,0.0,SES-5,True,[0.08840251 0.07250546 0.51057548 0.10378912 0.22272232],0.8924,1.01697,0.29789,A,0.08840251
845,97761,CN,portuguese,0.0,SES-6,True,[0.08435209 0.06999721 0.53022775 0.10536783 0.20820389],0.8924,1.01697,0.29789,A,0.08435209
846,97761,CN,portuguese,0.0,SES-7,True,[0.08351785 0.06633244 0.55835733 0.10827874 0.1816016 ],0.8924,1.01697,0.29789,A,0.08351785
847,97761,CN,portuguese,0.0,SES-8,True,[0.08841007 0.06420701 0.57493113 0.10779221 0.16239669],0.8924,1.01697,0.29789,A,0.08841007
848,97915,CN,portuguese,0.0,SES-1,True,[0.12185634 0.2699023  0.21281889 0.15523792 0.23647548],2.39896,2.76588,0.1897,C,0.21281889
849,97915,CN,portuguese,0.0,SES-2,True,[0.11544441 0.25628743 0.2050958  0.17540474 0.24483833],2.39896,2.76588,0.1897,C,0.2050958
850,97915,CN,portuguese,0.0,SES-3,True,[0.11370546 0.24390962 0.20365099 0.19331708 0.24248001],2.39896,2.76588,0.1897,C,0.20365099
851,97915,CN,portuguese,0.0,SES-4,True,[0.11385488 0.23264176 0.19892187 0.21199647 0.23960091],2.39896,2.76588,0.1897,C,0.19892187
852,97915,CN,portuguese,0.0,SES-5,True,[0.11285865 0.22154069 0.19469027 0.23469376 0.23288324],2.39896,2.76588,0.1897,C,0.19469027
853,97915,CN,portuguese,0.0,SES-6,True,[0.11222615 0.2084613  0.18998438 0.26044352 0.22558772],2.39896,2.76588,0.1897,C,0.18998438
854,97915,CN,portuguese,0.0,SES-7,True,[0.11069939 0.19246198 0.18908914 0.2925419  0.21149824],2.39896,2.76588,0.1897,C,0.18908914
855,97915,CN,portuguese,0.0,SES-8,True,[0.10913026 0.17581661 0.19130264 0.32081858 0.19850453],2.39896,2.76588,0.1897,C,0.19130264
856,98106,CN,portuguese,0.0,SES-1,True,[0.10887462 0.41831011 0.2101954  0.14257282 0.11724263],2.46518,1.46748,0.06515,A,0.10887462
857,98106,CN,portuguese,0.0,SES-2,True,[0.10004365 0.43429215 0.21886535 0.12943222 0.11506915],2.46518,1.46748,0.06515,A,0.10004365
858,98106,CN,portuguese,0.0,SES-3,True,[0.10115921 0.4369453  0.22285365 0.11861529 0.11831125],2.46518,1.46748,0.06515,A,0.10115921
859,98106,CN,portuguese,0.0,SES-4,True,[0.10544048 0.43188922 0.22399803 0.10904463 0.12751271],2.46518,1.46748,0.06515,A,0.10544048
860,98106,CN,portuguese,0.0,SES-5,True,[0.11005262 0.42696436 0.21848649 0.10254545 0.13970908],2.46518,1.46748,0.06515,A,0.11005262
861,98106,CN,portuguese,0.0,SES-6,True,[0.11646456 0.407462   0.21018205 0.09923589 0.16470908],2.46518,1.46748,0.06515,A,0.11646456
862,98106,CN,portuguese,0.0,SES-7,True,[0.12557122 0.36625099 0.19235873 0.0979805  0.21573531],2.46518,1.46748,0.06515,A,0.12557122
863,98106,CN,portuguese,0.0,SES-8,True,[0.1338843  0.31855569 0.1701889  0.10116096 0.27404565],2.46518,1.46748,0.06515,A,0.1338843
864,111431,CN,portuguese,0.0,SES-1,True,[0.36054822 0.14469875 0.16849104 0.14297992 0.17975394],3.48192,1.70426,0.15448,D,0.14297992
865,111431,CN,portuguese,0.0,SES-2,True,[0.37472622 0.14320942 0.15629739 0.1450474  0.17814257],3.48192,1.70426,0.15448,D,0.1450474
866,111431,CN,portuguese,0.0,SES-3,True,[0.39480749 0.14070303 0.14375307 0.1424399  0.17587394],3.48192,1.70426,0.15448,D,0.1424399
867,111431,CN,portuguese,0.0,SES-4,True,[0.41397606 0.13588181 0.13035243 0.14086477 0.17638249],3.48192,1.70426,0.15448,D,0.14086477
868,111431,CN,portuguese,0.0,SES-5,True,[0.42591527 0.13369657 0.11669684 0.14083149 0.18031044],3.48192,1.70426,0.15448,D,0.14083149
869,111431,CN,portuguese,0.0,SES-6,True,[0.42795939 0.1297757  0.10251871 0.14658477 0.1908236 ],3.48192,1.70426,0.15448,D,0.14658477
870,111431,CN,portuguese,0.0,SES-7,True,[0.41171927 0.12485612 0.08466124 0.15794586 0.21812154],3.48192,1.70426,0.15448,D,0.15794586
871,111431,CN,portuguese,0.0,SES-8,True,[0.37896497 0.12072019 0.07337662 0.16818182 0.25639512],3.48192,1.70426,0.15448,D,0.16818182
872,111516,MT,portuguese,0.0,SES-1,True,[0.16089198 0.18092998 0.22964538 0.20178216 0.22231771],1.82335,1.38103,0.13879,A,0.16089198
873,111516,MT,portuguese,0.0,SES-2,True,[0.14739466 0.16978358 0.24547014 0.2071061  0.22667295],1.82335,1.38103,0.13879,A,0.14739466
874,111516,MT,portuguese,0.0,SES-3,True,[0.13503312 0.16048464 0.2710495  0.20717649 0.22296039],1.82335,1.38103,0.13879,A,0.13503312
875,111516,MT,portuguese,0.0,SES-4,True,[0.12380947 0.15324572 0.30556279 0.20099999 0.21290812],1.82335,1.38103,0.13879,A,0.12380947
876,111516,MT,portuguese,0.0,SES-5,True,[0.11151345 0.14180725 0.3486156  0.19487639 0.19956626],1.82335,1.38103,0.13879,A,0.11151345
877,111516,MT,portuguese,0.0,SES-6,True,[0.09815689 0.12743435 0.40903113 0.18263592 0.17935662],1.82335,1.38103,0.13879,A,0.09815689
878,111516,MT,portuguese,0.0,SES-7,True,[0.07870333 0.10767836 0.50550476 0.16175082 0.1429593 ],1.82335,1.38103,0.13879,A,0.07870333
879,111516,MT,portuguese,0.0,SES-8,True,[0.0656828  0.09149941 0.59043684 0.13827233 0.11033058],1.82335,1.38103,0.13879,A,0.0656828
880,111558,CN,portuguese,0.0,SES-1,True,[0.20458657 0.31011399 0.16518907 0.17536638 0.14121585],3.29206,1.65709,0.14008,B,0.31011399
881,111558,CN,portuguese,0.0,SES-2,True,[0.19919895 0.33259431 0.15962107 0.16835531 0.13739298],3.29206,1.65709,0.14008,B,0.33259431
882,111558,CN,portuguese,0.0,SES-3,True,[0.19042552 0.3691522  0.15331074 0.15703677 0.1274161 ],3.29206,1.65709,0.14008,B,0.3691522
883,111558,CN,portuguese,0.0,SES-4,True,[0.17940057 0.40549937 0.14654138 0.14876955 0.11742789],3.29206,1.65709,0.14008,B,0.40549937
884,111558,CN,portuguese,0.0,SES-5,True,[0.17135936 0.43669098 0.13327919 0.14731778 0.10892739],3.29206,1.65709,0.14008,B,0.43669098
885,111558,CN,portuguese,0.0,SES-6,True,[0.16390159 0.45560073 0.1165774  0.15892975 0.10290306],3.29206,1.65709,0.14008,B,0.45560073
886,111558,CN,portuguese,0.0,SES-7,True,[0.15285984 0.4445375  0.09866501 0.20115411 0.10073002],3.29206,1.65709,0.14008,B,0.4445375
887,111558,CN,portuguese,0.0,SES-8,True,[0.14641873 0.39417552 0.08597009 0.26487603 0.10639512],3.29206,1.65709,0.14008,B,0.39417552
888,111613,CN,portuguese,0.0,SES-1,True,[0.14329654 0.33444907 0.19368554 0.19857065 0.1259725 ],3.25053,1.20513,0.08404,E,0.1259725
889,111613,CN,portuguese,0.0,SES-2,True,[0.11849622 0.35042656 0.1896491  0.21988007 0.11857664],3.25053,1.20513,0.08404,E,0.11857664
890,111613,CN,portuguese,0.0,SES-3,True,[0.11655497 0.34751727 0.18371413 0.23798742 0.11138639],3.25053,1.20513,0.08404,E,0.11138639
891,111613,CN,portuguese,0.0,SES-4,True,[0.12707953 0.33672608 0.17461863 0.25133917 0.10705145],3.25053,1.20513,0.08404,E,0.10705145
892,111613,CN,portuguese,0.0,SES-5,True,[0.14982769 0.31802569 0.16131407 0.2639272  0.10347891],3.25053,1.20513,0.08404,E,0.10347891
893,111613,CN,portuguese,0.0,SES-6,True,[0.19247735 0.2892379  0.14561861 0.26891681 0.1003713 ],3.25053,1.20513,0.08404,E,0.1003713
894,111613,CN,portuguese,0.0,SES-7,True,[0.28531057 0.2364924  0.12280641 0.25549042 0.09571665],3.25053,1.20513,0.08404,E,0.09571665
895,111613,CN,portuguese,0.0,SES-8,True,[0.37973239 0.19102715 0.10045258 0.23134593 0.09299488],3.25053,1.20513,0.08404,E,0.09299488
896,111668,CN,portuguese,0.0,SES-1,True,[0.13316447 0.20947168 0.3900398  0.15094084 0.11195043],1.98964,1.87763,0.19415,B,0.20947168
897,111668,CN,portuguese,0.0,SES-2,True,[0.1159422  0.2144542  0.40223851 0.15663818 0.10692077],1.98964,1.87763,0.19415,B,0.2144542
898,111668,CN,portuguese,0.0,SES-3,True,[0.1043548  0.21718051 0.40636078 0.1642883  0.10407664],1.98964,1.87763,0.19415,B,0.21718051
899,111668,CN,portuguese,0.0,SES-4,True,[0.09501025 0.22277211 0.40422249 0.17059263 0.10322646],1.98964,1.87763,0.19415,B,0.22277211
900,111668,CN,portuguese,0.0,SES-5,True,[0.08697271 0.22970778 0.39823573 0.17787667 0.10265261],1.98964,1.87763,0.19415,B,0.22970778
901,111668,CN,portuguese,0.0,SES-6,True,[0.08036051 0.2379186  0.38790608 0.18518884 0.10391859],1.98964,1.87763,0.19415,B,0.2379186
902,111668,CN,portuguese,0.0,SES-7,True,[0.0760303  0.25666823 0.35864108 0.19066466 0.11269555],1.98964,1.87763,0.19415,B,0.25666823
903,111668,CN,portuguese,0.0,SES-8,True,[0.07534435 0.2817985  0.32331759 0.19393939 0.11946084],1.98964,1.87763,0.19415,B,0.2817985
904,111694,CN,portuguese,0.0,SES-1,True,[0.24190338 0.29030215 0.13551656 0.21806586 0.11059345],2.07884,2.23408,0.17191,D,0.21806586
905,111694,CN,portuguese,0.0,SES-2,True,[0.23346582 0.30544962 0.13082985 0.21603946 0.11151572],2.07884,2.23408,0.17191,D,0.21603946
906,111694,CN,portuguese,0.0,SES-3,True,[0.23223342 0.31949763 0.12473478 0.21186638 0.10915142],2.07884,2.23408,0.17191,D,0.21186638
907,111694,CN,portuguese,0.0,SES-4,True,[0.23000023 0.33248774 0.12013454 0.20734476 0.10756107],2.07884,2.23408,0.17191,D,0.20734476
908,111694,CN,portuguese,0.0,SES-5,True,[0.22640541 0.34875943 0.11537138 0.2017293  0.10520483],2.07884,2.23408,0.17191,D,0.2017293
909,111694,CN,portuguese,0.0,SES-6,True,[0.22078865 0.36570556 0.11328752 0.19197664 0.10567813],2.07884,2.23408,0.17191,D,0.19197664
910,111694,CN,portuguese,0.0,SES-7,True,[0.2172267  0.38183793 0.11218695 0.17714655 0.10904356],2.07884,2.23408,0.17191,D,0.17714655
911,111694,CN,portuguese,0.0,SES-8,True,[0.21702086 0.39053522 0.11125541 0.16410862 0.11404959],2.07884,2.23408,0.17191,D,0.16410862
912,111738,MT,portuguese,0.0,SES-1,True,[0.13207889 0.27912973 0.18405102 0.16043966 0.23959653],2.64614,2.2135,0.24887,B,0.27912973
913,111738,MT,portuguese,0.0,SES-2,True,[0.12280399 0.27913201 0.18018732 0.16067025 0.25349217],2.64614,2.2135,0.24887,B,0.27913201
914,111738,MT,portuguese,0.0,SES-3,True,[0.11593073 0.28082387 0.17518177 0.15779362 0.26683831],2.64614,2.2135,0.24887,B,0.28082387
915,111738,MT,portuguese,0.0,SES-4,True,[0.11044892 0.28471931 0.1711334  0.15235105 0.2778819 ],2.64614,2.2135,0.24887,B,0.28471931
916,111738,MT,portuguese,0.0,SES-5,True,[0.10477335 0.29267839 0.1643739  0.14532677 0.28942678],2.64614,2.2135,0.24887,B,0.29267839
917,111738,MT,portuguese,0.0,SES-6,True,[0.09982123 0.3110858  0.15355593 0.13218758 0.30014422],2.64614,2.2135,0.24887,B,0.3110858
918,111738,MT,portuguese,0.0,SES-7,True,[0.09465738 0.35981889 0.1370358  0.10947186 0.29594916],2.64614,2.2135,0.24887,B,0.35981889
919,111738,MT,portuguese,0.0,SES-8,True,[0.08986619 0.43109012 0.11755214 0.08923652 0.26879181],2.64614,2.2135,0.24887,B,0.43109012
920,111835,LC,english,0.0,SES-1,True,[0.1076901  0.1801518  0.27309179 0.31848776 0.11198625],2.64617,0.79049,0.1896,B,0.1801518
921,111835,LC,english,0.0,SES-2,True,[0.09744533 0.17293333 0.30375778 0.3274101  0.09209448],2.64617,0.79049,0.1896,B,0.17293333
922,111835,LC,english,0.0,SES-3,True,[0.08181726 0.15269543 0.34802528 0.34038193 0.07194559],2.64617,0.79049,0.1896,B,0.15269543
923,111835,LC,english,0.0,SES-4,True,[0.06725846 0.12787927 0.39911803 0.34337094 0.05802646],2.64617,0.79049,0.1896,B,0.12787927
924,111835,LC,english,0.0,SES-5,True,[0.05401074 0.10439875 0.45438564 0.33893416 0.04448772],2.64617,0.79049,0.1896,B,0.10439875
925,111835,LC,english,0.0,SES-6,True,[0.04114365 0.0803191  0.51816916 0.3220197  0.03531235],2.64617,0.79049,0.1896,B,0.0803191
926,111835,LC,english,0.0,SES-7,True,[0.02792405 0.05169454 0.60936797 0.28358259 0.02521142],2.64617,0.79049,0.1896,B,0.05169454
